item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
ha-02923,רש״ת,"עלות ביצוע התוכנית הוערכה בכ-425 מיליון דולר, והומלץ שיזם פרטי יבנה ויתפעל את הנמל, ולא רש״ת, כך שתיווצר תחרות עם נמל התעופה בן-גוריון.",רשות שדות התעופה,רש״ת.01,רשות שדות התעופה,weak,2,ראשי תיבות | רשות שדות התעופה,substituted,no,wikipedia,נמל התעופה חיפה,unreviewed,,substitution,wiki_substituted
ha-02924,רש״ת,"באוגוסט 2026 הכריזה רש״ת על הקמת חניון חדש בנמל, בעקבות הגידול בהיקף הטיסות והנוסעים.",רשות שדות התעופה,רש״ת.01,רשות שדות התעופה,weak,2,ראשי תיבות | רשות שדות התעופה,substituted,no,wikipedia,נמל התעופה חיפה,unreviewed,,substitution,wiki_substituted
ha-00160,אס״י,"בינואר 1956, לאחר הפסקה של שנתיים, חודשה הוצאת כתב העת במתכונת של רבעון על ידי הוועד המרכזי של הסתדרות הפקידים/אס״י.",ארגון ספרני ישראל,אס״י.02,ארגון ספרני ישראל,weak,3,האגודה הסוציולוגית הישראלית | ארגון ספרני ישראל | אבטחת סיור,substituted,no,wikipedia,יד לקורא,unreviewed,,substitution,wiki_substituted
ha-00161,אס״י,אס״י פועלת להסמכת סוציולוגים יישומיים באמצעות ועדת הסמכה.,האגודה הסוציולוגית הישראלית,אס״י.01,האגודה הסוציולוגית הישראלית,weak,3,האגודה הסוציולוגית הישראלית | ארגון ספרני ישראל | אבטחת סיור,substituted,no,wikipedia,האגודה הסוציולוגית הישראלית,unreviewed,,substitution,wiki_substituted
ha-00162,אס״י,אס״י הייתה חברה באגודה הסוציולוגית הבין-לאומית .,האגודה הסוציולוגית הישראלית,אס״י.01,האגודה הסוציולוגית הישראלית,weak,3,האגודה הסוציולוגית הישראלית | ארגון ספרני ישראל | אבטחת סיור,substituted,no,wikipedia,האגודה הסוציולוגית הישראלית,unreviewed,,substitution,wiki_substituted
ha-00163,אס״י,בינואר 2016 נבחר ברוב גורף[דרוש מקור] לנשיאות אס״י.,האגודה הסוציולוגית הישראלית,אס״י.01,האגודה הסוציולוגית הישראלית,weak,3,האגודה הסוציולוגית הישראלית | ארגון ספרני ישראל | אבטחת סיור,substituted,no,wikipedia,אורי רם,unreviewed,,substitution,wiki_substituted
ha-01301,טר״א,"התפרסם במיוחד בגין חיבוריו ""שאגת אריה"", ו""טר״א"".",טורי אבן,טר״א.01,טורי אבן,weak,2,טורי אבן | טיפול רפואי אישי,substituted,no,wikipedia,אריה לייב גינצבורג,unreviewed,,substitution,wiki_substituted
ha-01204,חפ״ש,"דוגמה לפזמון כזה הוא ""עוזי עוזי"", המספר על עלילותיו של חפ״ש עם הרב-סמל הפלוגתי.",חייל פשוט,חפ״ש.01,חייל פשוט,weak,2,חייל פשוט | חומרים פעילי-שטח,substituted,no,wikipedia,פזמון,unreviewed,,substitution,wiki_substituted
ha-01205,חפ״ש,"דמויות אלו לרוב מתוארות כאנשים ממעמד הביניים ומטה אך לא עניות, ובעלות מקצועות המאפיינים לרוב בעלי צווארון כחול כגון, חוואי, פועל, חפ״ש ועוד.",חייל פשוט,חפ״ש.01,חייל פשוט,weak,2,חייל פשוט | חומרים פעילי-שטח,substituted,no,wikipedia,ז'ה פוביניו,unreviewed,,substitution,wiki_substituted
ha-01206,חפ״ש,"מקורו של הביטוי בליל הגלשונים, בו הואשם רוני אלמוג, חפ״ש, באסון בו מחבל חמוש חדר למאהל צבאי וירה למוות בחייליו.",חייל פשוט,חפ״ש.01,חייל פשוט,weak,2,חייל פשוט | חומרים פעילי-שטח,substituted,no,wikipedia,"ש""ג",unreviewed,,substitution,wiki_substituted
ha-02309,סמ״ר,"דרגות החוגר, מדרגת רב־טוראי עד דרגת סמ״ר, תפורות לשרוולי החולצה בין המרפק לכתף.",סמל ראשון,סמ״ר.01,סמל ראשון,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,"דרגות צה""ל",unreviewed,,substitution,wiki_substituted
ha-02310,סמ״ר,בשנים 1951–1972 סימני הדרגות של סמ״ר בחיל הים נבדלו מאלו של חילות היבשה וחיל האוויר: במקום עלה גפן על שלושת הפסים נענד סמל חיל הים – עוגן ששימש גם לדרגות הקצינים.,סמל ראשון,סמ״ר.01,סמל ראשון,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,"דרגות צה""ל",unreviewed,,substitution,wiki_substituted
ha-02311,סמ״ר,"עם ביטול דרגות ה""גולדבנד"", שונו גם סימני הדרגה של סמ״ר.",סמל ראשון,סמ״ר.01,סמל ראשון,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,"דרגות צה""ל",unreviewed,,substitution,wiki_substituted
ha-02312,סמ״ר,שטח כנפיים של עש הרקולס מגיע ל-265 סמ״ר.,סנטימטר רבוע,סמ״ר.02,סנטימטר רבוע,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,עשים,unreviewed,,substitution,wiki_substituted
ha-02313,סמ״ר,"באלגון במתח של 12 וולט זרם ישר, חתיכת אלומיניום בעלת שטח של 100 סמ״ר תצרוך זרם של 1 אמפר.",סנטימטר רבוע,סמ״ר.02,סנטימטר רבוע,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,אלגון,unreviewed,,substitution,wiki_substituted
ha-02314,סמ״ר,ייצור שבב ה-DNA מתחיל משבב קוורץ של 12.70 סמ״ר.,סנטימטר רבוע,סמ״ר.02,סנטימטר רבוע,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,מערך DNA,unreviewed,,substitution,wiki_substituted
ha-02315,סמ״ר,"Benkert), איש משמר החופים של ארצות הברית, שהיה מפקד סמ״ר החופים של ארצות הברית איסטווינד (USCGC Eastwind) במהלך מבצע דיפ פריז בעונת המחקר (הקיץ האנטארקטי) 1966–1967.",ספינת משמר,סמ״ר.03,ספינת משמר,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,הר בנקרט,unreviewed,,substitution,wiki_substituted
ha-02316,סמ״ר,"סמ״ר מפלגה 788 שעסקה באבטחת הדיג באגם עלתה בלילה על החוף המזרחי של הכנרת, שהוחזק בידי סוריה.",ספינת משמר,סמ״ר.03,ספינת משמר,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,חילוץ ספינת המשמר בכנרת,unreviewed,,substitution,wiki_substituted
ha-02317,סמ״ר,"הסיורים התנהלו על ידי סמ״ר בודדת בקרבה מיידית לדייגים וספינה נוספת במעגן גינוסר, בכוננות של שעה להפלגה.",ספינת משמר,סמ״ר.03,ספינת משמר,weak,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,substituted,yes,wikipedia,חילוץ ספינת המשמר בכנרת,unreviewed,,substitution,wiki_substituted
ha-01966,מש״ה,"ב-3 בינואר 2017 אישרה מליאת הכנסת פה אחד בקריאה שנייה ובקריאה שלישית הצעת חוק להחליף את המונח ""מפגר"" ו""פיגור"" על הטיותיהם השונות, במונחים ""אדם עם מש״ה"" ו""מש״ה"".",מוגבלות שכלית התפתחותית,מש״ה.01,מוגבלות שכלית התפתחותית,weak,3,מוגבלות שכלית התפתחותית | משום הכי | מדף שפת התקפה,substituted,yes,wikipedia,מוגבלות שכלית התפתחותית,unreviewed,,substitution,wiki_substituted
ha-01967,מש״ה,נוכח שינוי עקרוני זה צומצמה כמות האנשים המאובחנים כאנשים עם מש״ה.,מוגבלות שכלית התפתחותית,מש״ה.01,מוגבלות שכלית התפתחותית,weak,3,מוגבלות שכלית התפתחותית | משום הכי | מדף שפת התקפה,substituted,yes,wikipedia,מוגבלות שכלית התפתחותית,unreviewed,,substitution,wiki_substituted
ha-01968,מש״ה,גיל שכלי ומנת משכל === אדם יאובחן כאדם עם מש״ה אם גילו השכלי נמוך באופן משמעותי מגילו הכרונולוגי במבחן IQ.,מוגבלות שכלית התפתחותית,מש״ה.01,מוגבלות שכלית התפתחותית,weak,3,מוגבלות שכלית התפתחותית | משום הכי | מדף שפת התקפה,substituted,yes,wikipedia,מוגבלות שכלית התפתחותית,unreviewed,,substitution,wiki_substituted
ha-01969,מש״ה,סיבת האיסור הוא מחשש שאנשים יראו שמטלטלין במקום כה גדול ויבואו משום כך לבוא ולטלטל גם כן ברשות הרבים ויעברו על איסור דאורייתא מש״ה גזרו חכמים שאין לטלטל יותר מארבע אמות.,משום הכי,מש״ה.02,משום הכי,weak,3,מוגבלות שכלית התפתחותית | משום הכי | מדף שפת התקפה,substituted,yes,wikipedia,קרפף יותר מבית סאתיים שלא הוקף לדירה,unreviewed,,substitution,wiki_substituted
ha-01970,מש״ה,"כיון דחזא דאבשלום הוא - שמח, מש״ה אמר מזמור”.",משום הכי,מש״ה.02,משום הכי,weak,3,מוגבלות שכלית התפתחותית | משום הכי | מדף שפת התקפה,substituted,yes,wikipedia,רבי שמעון בן אבישלום,unreviewed,,substitution,wiki_substituted
ha-02182,נש״מ,"בפברואר 2013 פתחה החברה חשבון עסקי בבנק לאומי אשר באמצעותו היא פועלת עד היום, וביולי 2013 קיבלה רישיון נש״מ מטעם משרד האוצר.",נותן שירותי מטבע,נש״מ.04,נותן שירותי מטבע,weak,4,נציבות שירות המדינה | נשק מונחה | נקודת שיווי משקל | נותן שירותי מטבע,substituted,yes,wikipedia,ביטס אוף גולד,unreviewed,,substitution,wiki_substituted
ha-02183,נש״מ,נש״מ היא יחידת סמך במשרד ראש הממשלה המופקדת על ביצוע מדיניות הממשלה בתחומי המינהל ומשאבי האנוש.,נציבות שירות המדינה,נש״מ.01,נציבות שירות המדינה,weak,4,נציבות שירות המדינה | נשק מונחה | נקודת שיווי משקל | נותן שירותי מטבע,substituted,yes,wikipedia,נציבות שירות המדינה,unreviewed,,substitution,wiki_substituted
ha-02184,נש״מ,"הרפורמה נועדה לחזק את משרדי הממשלה ויחידות הסמך, לשפר את יכולות נש״מ ולחזק את ""עמוד השדרה הניהולי"" בשירות המדינה.",נציבות שירות המדינה,נש״מ.01,נציבות שירות המדינה,weak,4,נציבות שירות המדינה | נשק מונחה | נקודת שיווי משקל | נותן שירותי מטבע,substituted,yes,wikipedia,נציבות שירות המדינה,unreviewed,,substitution,wiki_substituted
ha-02185,נש״מ,"נש״מ ביצעה מפגשים עם אנשי אקדמיה, כינוסים וקבוצת עבודה בהן השתתפו עובדים בכירים ממשרדי הממשלה השונים.",נציבות שירות המדינה,נש״מ.01,נציבות שירות המדינה,weak,4,נציבות שירות המדינה | נשק מונחה | נקודת שיווי משקל | נותן שירותי מטבע,substituted,yes,wikipedia,נציבות שירות המדינה,unreviewed,,substitution,wiki_substituted
ha-02186,נש״מ,"נש״מ במשחק היא צירוף של אסטרטגיות השחקנים (תכסיסים), כך שלאף אחד מהשחקנים לא משתלם לשנות את האסטרטגיה שלו אם שאר השחקנים אינם משנים את האסטרטגיה שלהם.",נקודת שיווי משקל,נש״מ.02,נקודת שיווי משקל,weak,4,נציבות שירות המדינה | נשק מונחה | נקודת שיווי משקל | נותן שירותי מטבע,substituted,yes,wikipedia,שיווי משקל נאש,unreviewed,,substitution,wiki_substituted
ha-02187,נש״מ,נש״מ נאש: בחירה של תכסיס לכל שחקן במשחק N שחקנים כך שלאף שחקן לא כדאי לשנות את בחירתו לבד.,נקודת שיווי משקל,נש״מ.02,נקודת שיווי משקל,weak,4,נציבות שירות המדינה | נשק מונחה | נקודת שיווי משקל | נותן שירותי מטבע,substituted,yes,wikipedia,תורת המשחקים – מונחים,unreviewed,,substitution,wiki_substituted
ha-02188,נש״מ,"כמו כן, במשחק לא שיתופי כללי מבטיח משפט נאש שתהיה לפחות נש״מ נאש אחת אם ניתן לעשות שימוש בתכסיסים מעורבים.",נקודת שיווי משקל,נש״מ.02,נקודת שיווי משקל,weak,4,נציבות שירות המדינה | נשק מונחה | נקודת שיווי משקל | נותן שירותי מטבע,substituted,yes,wikipedia,הרחבת העירוב של משחק,unreviewed,,substitution,wiki_substituted
